Amb_temp,Wind_speed,Yaw_direction,Rotor_rpm,Generator_rpm,Blade_angle_ref,Blade_angle_a,Blade_angle_b,Blade_angle_c,Blade_pres,Active_power,Reactive_power,Available_power
5,9.14,279.4,13.4,1595.2,4.1,4.2,4.2,4.2,206,1817,-40,2294
5,9.14,279.4,13.4,1595.2,4.1,4.2,4.2,4.2,206,1816,-40,2221
5,9.02,279.4,13.3,1594.5,3.8,4,4.2,4,206,1807,-60,2221
5,9.02,279.4,13.4,1594.5,3.8,4,3.8,3.7,205,1807,-60,2192
5,9.24,279.4,13.2,1591.9,3.8,3.8,3.8,3.7,205,1790,-75,2192
5,9.56,279.4,13.2,1591.9,3.4,3.5,3.3,3.3,205,1790,-87,2095
5,8.79,279.4,13.3,1592.1,3.3,3.3,3.3,3.3,204,1766,-87,2045
5,8.79,279.4,13.3,1592.1,3.3,3.3,3.3,3.3,204,1760,-95,2045
5,8.79,279.4,13.2,1592.1,3.1,3.3,3,3.2,204,1703,-95,1927
5,8.6,279.4,13.4,1593.2,3.1,3,3,2.9,204,1703,-95,1927
5,7.81,279.4,13.4,1594.3,2.9,2.9,3,2.9,204,1643,-91,1890
5,7.81,279.4,13.4,1594.3,2.9,2.9,3,2.9,203,1643,-91,1832
5,7.81,279.4,13.4,1599.8,2.9,2.9,2.9,2.9,203,1647,-94,1832
5,7.62,279.4,13.7,1599.8,2.9,3,2.9,2.9,202,1647,-57,1832
5,7.71,279.4,13.7,1599.4,3,3,3,3,202,1588,-57,1780
5,7.44,279.4,13.3,1606.4,3,3.3,3,3,202,1574,-36,1780
5,7.44,279.4,13.3,1606.4,3.4,3.3,3,3.4,202,1574,-36,1780
5,7.09,279.4,13.2,1609,3.4,3.4,3.4,3.4,201,1531,-22,1803
5,7.09,279.4,13.5,1609,3.5,3.5,3.4,3.5,201,1530,-22,1835
5,6.97,279.4,13.5,1609,3.5,3.9,3.8,3.9,201,1530,-13,1835
5,6.97,279.4,13.4,1608.8,3.9,3.9,4,3.9,201,1462,-15,1797
5,6.63,279.4,13.4,1608.8,4,4,4,3.9,200,1462,-15,1797
5,6.63,279.4,13.4,1611,4.1,4,4.1,4.1,200,1481,-15,1862
5,6.62,279.4,13.4,1612.1,4.1,4,4.3,4.1,200,1461,-7,1862
5,6.36,279.4,13.8,1612.1,4.3,4.3,4.4,4.4,200,1461,-7,1862
5,7.17,279.4,13.5,1616.3,4.6,4.7,4.4,4.4,200,1420,-8,1845
5,7.17,279.4,13.5,1616.3,4.6,4.7,4.7,4.7,200,1448,-7,1986
5,7.17,279.4,13.3,1615.2,5,5,5,5,199,1446,-7,1986
5,7.54,279.4,13.3,1615.2,5.4,5.4,5.4,5,199,1446,-2,1986
5,7.54,279.4,13.6,1619.9,5.4,5.4,5.4,5.4,199,1433,-2,2063
5,8.15,279.4,13.6,1618.5,5.9,5.9,5.9,5.9,199,1408,-3,2250
5,8.05,279.4,13.6,1618.5,5.9,5.9,5.9,5.9,198,1408,-3,2250
5,8.25,279.4,13.5,1617.3,6.1,6,5.9,6,198,1439,-7,2291
5,8.99,279.4,13.4,1611.6,6.1,6,6,6,198,1459,-12,2340
5,8.85,279.4,13.4,1611.6,6,5.9,6.1,6,198,1459,-12,2302
5,8.85,279.4,13.4,1603.4,6,5.9,6.1,6.1,198,1444,-12,2302
5,8.85,279.4,13.4,1603.4,5.8,5.6,5.8,5.8,198,1481,-19,2302
5,8.57,279.4,13.4,1597.6,5.8,5.6,5.6,5.6,197,1476,-21,2256
5,7.69,279.4,13.4,1591.4,5.3,5.6,5.6,5.3,197,1476,-21,2142
5,7.41,279.4,13.3,1589.1,5.3,5.6,5.3,5.3,197,1476,-21,2142
5,7.41,279.4,13.2,1586.9,5.1,5.1,5.1,5.1,197,1476,-27,2126
5,7.64,279.4,13.2,1586.9,5.1,4.7,4.8,5.1,196,1508,-27,2126
5,8.39,279.4,13.3,1582.4,4.4,4.7,4.8,4.7,196,1484,-23,1924
5,8.05,279.4,13.3,1582.9,4.4,4.3,4.3,4.3,196,1469,-23,1924
5,8.05,279.4,13.5,1583.7,4.1,4.3,4.3,4.3,196,1469,-25,1881
5,8.05,279.4,13.3,1588.9,3.8,3.9,3.9,3.9,196,1454,-25,1836
5,8.78,279.4,13.3,1588.9,3.8,3.9,3.9,3.7,196,1448,-25,1770
5,8.93,279.4,13.2,1588.6,3.7,3.9,3.7,3.7,195,1448,-26,1772
5,8.12,279.4,13.3,1593.1,3.7,3.7,3.5,3.5,195,1396,-27,1733
5,7.21,279.4,13.3,1593.1,3.5,3.5,3.5,3.5,195,1396,-31,1650
5,7.21,279.4,13.3,1594.3,3.5,3.5,3.6,3.6,195,1359,-27,1662
5,7.21,279.4,13.3,1594.3,3.6,3.4,3.6,3.6,195,1359,-20,1638
5,8.01,279.4,13.4,1594.3,3.5,3.4,3.5,3.5,194,1359,-20,1581
5,8.35,279.4,13.3,1601,3.5,3.5,3.5,3.5,194,1346,-20,1581
5,8.35,279.4,13.3,1601,3.7,3.7,3.5,3.6,194,1302,-20,1597
5,7.29,279.4,13.3,1601,3.6,3.6,3.7,3.6,194,1302,-19,1530
5,7.29,279.4,13.1,1601,3.6,3.6,3.7,3.5,194,1281,-13,1530
5,7.5,279.4,13.1,1597,3.5,3.5,3.5,3.5,194,1281,-13,1530
5,7.5,279.4,13.3,1597,3.5,3.3,3.5,3.3,194,1271,-8,1514
5,7.21,279.4,13.3,1595,3.2,3.3,3.2,3.3,193,1223,-5,1403
5,6.93,279.4,13.3,1595,3.2,3,3.2,3,193,1223,-5,1403
5,7.17,279.4,13.3,1593.3,3,3,3.2,3,193,1200,4,1389
5,7.17,279.4,13.3,1593.3,3,2.8,2.8,2.8,193,1200,4,1357
5,6.71,279.4,13.4,1593.5,2.7,2.7,2.8,2.8,193,1178,2,1357
5,6.71,279.4,13.3,1593.5,2.7,2.7,2.7,2.7,193,1137,7,1297
5,6.96,279.4,13.3,1594.5,2.6,2.7,2.7,2.6,193,1137,7,1247
5,5.83,279.4,13.2,1596.8,2.6,2.6,2.6,2.6,192,1081,20,1247
5,5.83,279.4,13.2,1598,2.6,2.6,2.6,2.6,192,1081,20,1217
5,5.85,279.4,13.4,1598,2.6,2.6,2.6,2.6,192,1063,26,1191
5,5.85,279.4,13.3,1601.7,2.6,2.6,2.6,2.6,192,1063,26,1191
5,5.37,279.4,13.3,1601.7,2.7,2.9,2.7,2.7,192,1041,26,1186
5,5.74,279.4,13.2,1606.8,2.9,2.9,2.9,2.9,192,999,26,1165
5,6.38,279.4,13.5,1604.3,2.9,2.9,2.9,2.9,191,999,33,1149
5,6.38,279.4,13.5,1604.3,3.1,3.2,3.2,3.2,191,968,31,1149
5,6.3,279,13.5,1611.4,3.8,3.7,3.5,3.5,191,961,40,1176
5,6.3,278.4,13.5,1616.8,3.8,3.7,4.1,4,191,938,40,1194
5,6.45,277.1,13.8,1616.8,4.3,4.4,4.1,4,191,938,33,1194
5,6.82,277.1,13.8,1619.1,4.3,4.4,4.5,4.4,191,928,33,1286
5,6.42,275.7,13.5,1619.1,5,4.9,4.5,4.5,190,898,37,1286
5,6.42,275.1,13.5,1621.3,5,4.9,4.9,5.1,190,898,37,1373
5,6.75,275.1,13.6,1615.1,5.1,5.1,5.1,5.1,190,892,34,1373
5,6.75,274.5,13.6,1615.1,5.1,5.3,5.1,5.3,190,892,34,1394
5,6.79,273.7,13.4,1612.2,5.3,5.3,5.3,5.3,190,875,33,1394
5,6.79,272.5,13.4,1612.2,5.1,5.3,5.3,5.2,190,875,33,1387
5,6.4,272.5,13.4,1597.4,5.1,5.1,5.1,5.1,189,883,31,1365
5,6.22,272.5,13.4,1597.4,5.1,5.1,5.1,5.1,189,875,31,1313
5,6.22,271.1,13.2,1594.2,4.7,4.8,4.6,4.8,189,875,37,1313
5,6.04,270.5,13.2,1589.1,4.6,4.4,4.6,4.4,189,868,37,1212
5,6.04,270.5,13.2,1588.5,4.2,4.4,4.4,4.4,189,868,38,1212
5,6.04,270.5,13.2,1588.5,4.2,4.1,4.4,4.1,189,844,44,1064
5,6.17,270.5,13.3,1595.8,4.1,4.1,4.1,4.1,189,844,44,1064
5,6.17,270.5,13.3,1595.8,4.1,4.1,4.1,4.1,202,773,48,1059
5,6.13,270.5,13.4,1602.5,4.1,4.4,4.4,4.3,202,773,49,1059
5,6.48,270.5,13.8,1606.2,4.4,4.4,4.4,4.5,206,744,49,1059
